cve_id,description,actual_full,actual,predicted,correct,metric
CVE-2024-38660,Protection mechanism failure in the SPP for some Intel(R) Xeon(R) processor family (E-Core) may allo...,NONE,N,N,True,UI
CVE-2024-38665,Out-of-bounds write in some Intel(R) Graphics Drivers may allow an authenticated user to potentially...,NONE,N,N,True,UI
CVE-2024-38668,Uncontrolled search path for some Intel(R) Quartus(R) Prime Standard Edition software for Windows be...,ACTIVE,ACTIVE,A,False,UI
CVE-2024-39285,Improper access control in UEFI firmware in some Intel(R) Server M20NTP Family may allow a privilege...,NONE,N,N,True,UI
CVE-2024-39368,Improper neutralization of special elements used in an SQL command ('SQL Injection') in some Intel(R...,NONE,N,N,True,UI
CVE-2024-39609,Improper Access Control in UEFI firmware for some Intel(R) Server Board M70KLP may allow a privilege...,NONE,N,N,True,UI
CVE-2024-39766,Improper neutralization of special elements used in SQL command in some Intel(R) Neural Compressor s...,NONE,N,N,True,UI
CVE-2024-39811,Improper input validation in firmware for some Intel(R) Server M20NTP Family UEFI may allow a privil...,PASSIVE,PASSIVE,N,False,UI
CVE-2024-40885,Use after free in the UEFI firmware of some Intel(R) Server M20NTP BIOS may allow a privileged user ...,NONE,N,N,True,UI
CVE-2024-41167,Improper input validation in UEFI firmware in some Intel(R) Server Board M10JNP2SB Family may allow ...,NONE,N,N,True,UI
CVE-2024-5083,"A stored Cross-site Scripting vulnerability has been discovered in Sonatype Nexus Repository 2

This...",PASSIVE,PASSIVE,N,False,UI
CVE-2024-5082,"A Remote Code Execution vulnerability has been discovered in Sonatype Nexus Repository 2. 

This iss...",NONE,N,N,True,UI
CVE-2024-7787,Improper Neutralization of Input During Web Page Generation (XSS or 'Cross-site Scripting') vulnerab...,ACTIVE,ACTIVE,A,False,UI
CVE-2024-2550,A null pointer dereference vulnerability in the GlobalProtect gateway in Palo Alto Networks PAN-OS s...,NONE,N,N,True,UI
CVE-2024-2551,A null pointer dereference vulnerability in Palo Alto Networks PAN-OS software enables an unauthenti...,NONE,N,N,True,UI
CVE-2024-2552,A command injection vulnerability in Palo Alto Networks PAN-OS software enables an authenticated adm...,NONE,N,N,True,UI
CVE-2024-5917,A server-side request forgery in PAN-OS software enables an authenticated attacker with administrati...,NONE,N,N,True,UI
CVE-2024-5918,An improper certificate validation vulnerability in Palo Alto Networks PAN-OS software enables an au...,NONE,N,N,True,UI
CVE-2024-5919,A blind XML External Entities (XXE) injection vulnerability in the Palo Alto Networks PAN-OS softwar...,NONE,N,N,True,UI
CVE-2024-5920,A cross-site scripting (XSS) vulnerability in Palo Alto Networks PAN-OS software enables an authenti...,ACTIVE,ACTIVE,N,False,UI
CVE-2024-9472,"A null pointer dereference in Palo Alto Networks PAN-OS software on PA-800 Series, PA-3200 Series, P...",NONE,N,N,True,UI
CVE-2024-11207,A vulnerability has been found in Apereo CAS 6.6 and classified as problematic. Affected by this vul...,NONE,N,N,True,UI
CVE-2024-11208,A vulnerability was found in Apereo CAS 6.6 and classified as problematic. Affected by this issue is...,NONE,N,N,True,UI
CVE-2024-11209,A vulnerability was found in Apereo CAS 6.6. It has been classified as critical. This affects an unk...,NONE,N,N,True,UI
CVE-2024-11210,A vulnerability was found in EyouCMS 1.51. It has been rated as critical. This issue affects the fun...,NONE,N,N,True,UI
CVE-2024-11211,A vulnerability classified as critical has been found in EyouCMS up to 1.6.7. Affected is an unknown...,NONE,N,N,True,UI
CVE-2024-11212,"A vulnerability, which was classified as critical, has been found in SourceCodester Best Employee Ma...",NONE,N,N,True,UI
CVE-2024-7124,Improper Neutralization of Input During Web Page Generation vulnerability in DInGO dLibra software i...,PASSIVE,PASSIVE,A,False,UI
CVE-2024-11136,The default TCL Camera application exposes a provider vulnerable to path traversal vulnerability. Ma...,NONE,N,A,False,UI
CVE-2024-11213,"A vulnerability, which was classified as critical, was found in SourceCodester Best Employee Managem...",NONE,N,N,True,UI
CVE-2024-11214,A vulnerability has been found in SourceCodester Best Employee Management System 1.0 and classified ...,NONE,N,N,True,UI
CVE-2024-52302,common-user-management is a robust Spring Boot application featuring user management services design...,NONE,N,N,True,UI
CVE-2024-6068,A memory corruption vulnerability exists in the affected products when parsing DFT files.  Local thr...,PASSIVE,PASSIVE,N,False,UI
CVE-2024-52524,Giskard is an evaluation and testing framework for AI systems. A Remote Code Execution (ReDoS) vulne...,NONE,N,N,True,UI
CVE-2024-10394,"A local user can bypass the OpenAFS PAG (Process Authentication Group)
throttling mechanism in Unix ...",PASSIVE,PASSIVE,N,False,UI
CVE-2024-10396,"An authenticated user can provide a malformed ACL to the fileserver's StoreACL
RPC, causing the file...",NONE,N,N,True,UI
CVE-2024-10397,"A malicious server can crash the OpenAFS cache manager and other client
utilities, and possibly exec...",PASSIVE,PASSIVE,N,False,UI
CVE-2024-10534,Origin Validation Error vulnerability in Dataprom Informatics Personnel Attendance Control Systems (...,PASSIVE,PASSIVE,N,False,UI
CVE-2024-11182,"An XSS issue was discovered in 

MDaemon Email Server before version 24.5.1c. An attacker can send a...",PASSIVE,PASSIVE,A,False,UI
CVE-2024-11237,"A vulnerability, which was classified as critical, has been found in TP-Link VN020 F3v(T) TT_V6.2.10...",NONE,N,N,True,UI
CVE-2024-11238,"A vulnerability, which was classified as critical, was found in Landray EKP up to 16.0. This affects...",NONE,N,N,True,UI
CVE-2024-11239,A vulnerability has been found in Landray EKP up to 16.0 and classified as critical. This vulnerabil...,NONE,N,N,True,UI
CVE-2024-11240,A vulnerability was found in IBPhoenix ibWebAdmin up to 1.0.2 and classified as problematic. This is...,NONE,N,N,True,UI
CVE-2024-11241,A vulnerability was found in code-projects Job Recruitment 1.0. It has been declared as critical. Af...,NONE,N,N,True,UI
CVE-2024-11242,A vulnerability was found in ZZCMS 2023. It has been rated as critical. Affected by this issue is so...,NONE,N,N,True,UI
CVE-2024-11243,A vulnerability classified as problematic has been found in code-projects Online Shop Store 1.0. Thi...,NONE,N,N,True,UI
CVE-2024-11244,A vulnerability classified as critical was found in code-projects Farmacia 1.0. This vulnerability a...,NONE,N,N,True,UI
CVE-2024-11245,"A vulnerability, which was classified as critical, has been found in code-projects Farmacia 1.0. Thi...",NONE,N,N,True,UI
CVE-2024-11246,"A vulnerability, which was classified as problematic, was found in code-projects Farmacia 1.0. Affec...",NONE,N,N,True,UI
CVE-2024-11247,A vulnerability has been found in SourceCodester Online Eyewear Shop 1.0 and classified as problemat...,NONE,N,N,True,UI
CVE-2024-11248,A vulnerability was found in Tenda AC10 16.03.10.13 and classified as critical. Affected by this iss...,NONE,N,N,True,UI
CVE-2024-52528,Budget Control Gateway acts as an entry point for incoming requests and routes them to the appropria...,NONE,N,N,True,UI
CVE-2024-11250,A vulnerability was found in code-projects Inventory Management up to 1.0. It has been declared as c...,NONE,N,N,True,UI
CVE-2024-11251,A vulnerability was found in erzhongxmu Jeewms up to 20241108. It has been rated as critical. This i...,NONE,N,N,True,UI
CVE-2024-47759,GLPI is a free Asset and IT management software package. An technician can upload a SVG containing a...,ACTIVE,ACTIVE,N,False,UI
CVE-2024-52522,Rclone is a command-line program to sync files and directories to and from different cloud storage p...,ACTIVE,ACTIVE,N,False,UI
CVE-2024-10934,"In OpenBSD 7.5 before errata 008 and OpenBSD 7.4 before errata 021, 
avoid possible mbuf double free...",NONE,N,N,True,UI
CVE-2024-11256,A vulnerability was found in 1000 Projects Portfolio Management System MCA 1.0 and classified as cri...,NONE,N,N,True,UI
CVE-2024-11257,A vulnerability classified as critical has been found in 1000 Projects Beauty Parlour Management Sys...,NONE,N,N,True,UI
CVE-2024-11258,A vulnerability classified as critical was found in 1000 Projects Beauty Parlour Management System 1...,NONE,N,N,True,UI
CVE-2024-11259,"A vulnerability, which was classified as problematic, has been found in code-projects Farmacia 1.0. ...",NONE,N,N,True,UI
CVE-2024-11261,"A vulnerability, which was classified as critical, was found in SourceCodester Student Record Manage...",NONE,N,N,True,UI
CVE-2024-11262,A vulnerability has been found in SourceCodester Student Record Management System 1.0 and classified...,NONE,N,N,True,UI
CVE-2024-11305,A vulnerability classified as critical was found in Altenergy Power Control Software up to 20241108....,NONE,N,N,True,UI
CVE-2024-11306,"A vulnerability, which was classified as critical, has been found in Altenergy Power Control Softwar...",NONE,N,N,True,UI
CVE-2024-48962,"Improper Control of Generation of Code ('Code Injection'), Cross-Site Request Forgery (CSRF), : Impr...",ACTIVE,ACTIVE,N,False,UI
CVE-2024-11023,"Firebase JavaScript SDK utilizes a ""FIREBASE_DEFAULTS"" cookie to store configuration data, including...",ACTIVE,ACTIVE,N,False,UI
CVE-2024-3370,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection') vulnerability i...,NONE,N,N,True,UI
CVE-2024-11303,The pathname of the root directory to a Restricted Directory ('Path Traversal') vulnerability in Kor...,NONE,N,N,True,UI
CVE-2024-8781,"Execution with Unnecessary Privileges, : Improper Protection of Alternate Path vulnerability in TR7 ...",NONE,N,N,True,UI
CVE-2024-9526,There exists a stored XSS Vulnerability in Kubeflow Pipeline View web UI. The Kubeflow Web UI allows...,PASSIVE,PASSIVE,A,False,UI
CVE-2024-11304,"Missing input validation in the SEH Computertechnik utnserver Pro, SEH Computertechnik utnserver Pro...",PASSIVE,PASSIVE,A,False,UI
CVE-2024-0012,An authentication bypass in Palo Alto Networks PAN-OS software enables an unauthenticated attacker w...,NONE,N,N,True,UI
CVE-2024-52565,"A vulnerability has been identified in Teamcenter Visualization V14.2 (All versions < V14.2.0.14), T...",PASSIVE,PASSIVE,N,False,UI
CVE-2024-52566,"A vulnerability has been identified in Teamcenter Visualization V14.2 (All versions < V14.2.0.14), T...",PASSIVE,PASSIVE,N,False,UI
CVE-2024-52567,"A vulnerability has been identified in Teamcenter Visualization V14.2 (All versions < V14.2.0.14), T...",PASSIVE,PASSIVE,N,False,UI
CVE-2024-52568,"A vulnerability has been identified in Teamcenter Visualization V14.2 (All versions < V14.2.0.14), T...",PASSIVE,PASSIVE,N,False,UI
CVE-2024-52569,"A vulnerability has been identified in Teamcenter Visualization V14.2 (All versions < V14.2.0.14), T...",PASSIVE,PASSIVE,N,False,UI
CVE-2024-52570,"A vulnerability has been identified in Teamcenter Visualization V14.2 (All versions < V14.2.0.14), T...",PASSIVE,PASSIVE,N,False,UI
CVE-2024-52571,"A vulnerability has been identified in Teamcenter Visualization V14.2 (All versions < V14.2.0.14), T...",PASSIVE,PASSIVE,N,False,UI
CVE-2024-52572,"A vulnerability has been identified in Teamcenter Visualization V14.2 (All versions < V14.2.0.14), T...",PASSIVE,PASSIVE,N,False,UI
CVE-2024-52573,"A vulnerability has been identified in Teamcenter Visualization V14.2 (All versions < V14.2.0.14), T...",PASSIVE,PASSIVE,N,False,UI
CVE-2024-52574,"A vulnerability has been identified in Teamcenter Visualization V14.2 (All versions < V14.2.0.14), T...",PASSIVE,PASSIVE,N,False,UI
CVE-2024-9474,A privilege escalation vulnerability in Palo Alto Networks PAN-OS software allows a PAN-OS administr...,NONE,N,N,True,UI
CVE-2024-51499,MarkUs is a web application for the submission and grading of student assignments. In versions prior...,NONE,N,N,True,UI
CVE-2024-51743,MarkUs is a web application for the submission and grading of student assignments. In versions prior...,NONE,N,N,True,UI
CVE-2024-52303,aiohttp is an asynchronous HTTP client/server framework for asyncio and Python. In versions starting...,NONE,N,N,True,UI
CVE-2024-52304,aiohttp is an asynchronous HTTP client/server framework for asyncio and Python. Prior to version 3.1...,NONE,N,N,True,UI
CVE-2024-52506,Graylog is a free and open log management platform. The reporting functionality in Graylog allows th...,NONE,N,N,True,UI
CVE-2024-52584,Autolab is a course management service that enables auto-graded programming assignments. There is a ...,NONE,N,N,True,UI
CVE-2024-52585,Autolab is a course management service that enables auto-graded programming assignments. There is an...,PASSIVE,PASSIVE,N,False,UI
CVE-2024-52587,StepSecurity's Harden-Runner provides network egress filtering and runtime security for GitHub-hoste...,NONE,N,N,True,UI
CVE-2024-10126,"Local File Inclusion vulnerability in M-Files Server in versions before 24.11 (excluding 24.8 SR1, 2...",NONE,N,N,True,UI
CVE-2024-10127,Authentication bypass condition in LDAP authentication in M-Files server versions before 24.11 suppo...,NONE,N,N,True,UI
CVE-2024-11176,Improper access control vulnerability in M-Files Aino in versions before 24.10 allowed an authentica...,NONE,N,N,True,UI
CVE-2024-10382,There exists a code execution vulnerability in the Car App Android Jetpack Library. CarAppService us...,PASSIVE,PASSIVE,N,False,UI
CVE-2024-9478,Improper Privilege Management vulnerability in upKeeper Solutions upKeeper Instant Privilege Access ...,NONE,N,N,True,UI
CVE-2024-9479,Improper Privilege Management vulnerability in upKeeper Solutions upKeeper Instant Privilege Access ...,NONE,N,N,True,UI
CVE-2024-11484,A vulnerability classified as critical was found in Code4Berry Decoration Management System 1.0. Aff...,NONE,N,N,True,UI
CVE-2024-11485,"A vulnerability, which was classified as critical, has been found in Code4Berry Decoration Managemen...",NONE,N,N,True,UI
CVE-2024-11486,"A vulnerability, which was classified as problematic, was found in Code4Berry Decoration Management ...",NONE,N,N,True,UI
CVE-2024-11487,A vulnerability has been found in Code4Berry Decoration Management System 1.0 and classified as crit...,NONE,N,N,True,UI
CVE-2024-11488,A vulnerability was found in 115cms up to 20240807 and classified as problematic. This issue affects...,NONE,N,N,True,UI
CVE-2024-11489,A vulnerability was found in 115cms up to 20240807. It has been classified as problematic. Affected ...,NONE,N,N,True,UI
CVE-2024-11490,A vulnerability was found in 115cms up to 20240807. It has been declared as problematic. Affected by...,NONE,N,N,True,UI
CVE-2024-11491,A vulnerability was found in 115cms up to 20240807. It has been rated as problematic. Affected by th...,NONE,N,N,True,UI
CVE-2024-11492,A vulnerability classified as problematic has been found in 115cms up to 20240807. This affects an u...,NONE,N,N,True,UI
CVE-2024-11493,A vulnerability classified as problematic was found in 115cms up to 20240807. This vulnerability aff...,NONE,N,N,True,UI
CVE-2024-52581,"Litestar is an Asynchronous Server Gateway Interface (ASGI) framework. Prior to version 2.13.0, the ...",NONE,N,N,True,UI
